baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
ENSMUSG00000043998	85.6229922045487	-2.51887026451196	1.20547557750449	-2.08952409448757	0.0366605713449077	0.292598852814536	Mgat2
ENSMUSG00000044628	166.613080810643	2.04594085152017	0.979238001909451	2.08931929472786	0.0366789906603107	0.292598852814536	Rnf208
ENSMUSG00000066456	555.695814003514	1.79682281027924	0.859883739152943	2.08961133751554	0.0366527272604319	0.292598852814536	Hmgn3
ENSMUSG00000027546	911.140913915793	-1.84766492815623	0.885044024686243	-2.0876531298104	0.0368291356634413	0.293606073093829	Atp9a
ENSMUSG00000031976	83.8697600543759	-2.61648098824636	1.25461305605453	-2.08548841064558	0.0370249890650901	0.294023378925809	Urb2
ENSMUSG00000040699	213.536382779772	2.00808841615271	0.96254987310272	2.08621752728486	0.0369589232703321	0.294023378925809	Limd2
ENSMUSG00000042225	16.5024294139529	-3.39317391096352	1.62679993978265	-2.08579667848824	0.036997044428927	0.294023378925809	Ammecr1
ENSMUSG00000042476	10.3246902803813	-3.68953159390536	1.76902337372336	-2.08563190781352	0.0370119787389481	0.294023378925809	Abcb4
ENSMUSG00000066151	104.914794641348	-2.18452811524342	1.04706433170207	-2.08633610094647	0.0369481887197992	0.294023378925809	Fkbp15
ENSMUSG00000079018	13.9875975884781	-3.92056154810451	1.87946307516058	-2.08600083711117	0.0369785472340124	0.294023378925809	Ly6c1
ENSMUSG00000002279	13.4345211651032	-3.50027891701621	1.67920083363606	-2.08449093574882	0.0371155338690647	0.294431335319636	Lmf1
ENSMUSG00000021193	117.343220571213	-2.82360156274773	1.35521369372734	-2.08351020641016	0.0372047423496765	0.294431335319636	Pitrm1
ENSMUSG00000022414	55.6975568877258	-2.79374526480492	1.34116142685455	-2.08307904541897	0.0372440190695546	0.294431335319636	Tab1
ENSMUSG00000027273	2140.51069372497	1.73282332422214	0.831822952351226	2.08316363394897	0.0372363106739847	0.294431335319636	Snap25
ENSMUSG00000036634	12.9377677439625	3.66221379850082	1.75787000274141	2.08332458759156	0.0372216470183328	0.294431335319636	Mag
ENSMUSG00000039145	468.034785088875	1.91304337278653	0.918313107290789	2.08321470922962	0.0372316569362016	0.294431335319636	Camk1d
ENSMUSG00000039911	66.3336701883614	2.27598118816072	1.09212826139092	2.08398708157416	0.0371613423593029	0.294431335319636	Spsb1
ENSMUSG00000029090	186.29820947538	-2.38871549262965	1.14718037477464	-2.08224926537721	0.0373197074312956	0.294461594000589	Adgra3
ENSMUSG00000060739	502.014649101117	1.81381398652774	0.870912559889604	2.08265912109208	0.037282306106727	0.294461594000589	Nsa2
ENSMUSG00000086851	10.0369806328467	-3.70725230641235	1.78033985589612	-2.08232843528986	0.037312480304506	0.294461594000589	A430108G06Rik
ENSMUSG00000018068	89.2687979982606	-2.54400003784537	1.22233592704614	-2.08126095417413	0.0374100270091116	0.294473512485908	Ints2
ENSMUSG00000022193	90.7875757904173	-2.18317157909018	1.04899666796483	-2.0811997270933	0.0374156285312503	0.294473512485908	Psmb5
ENSMUSG00000031214	142.819743428022	-2.05587522535624	0.987839080092641	-2.081184341445	0.0374170362403798	0.294473512485908	Ophn1
ENSMUSG00000069227	802.969780992319	-2.13852465827703	1.0271835665198	-2.08193036569167	0.0373488306645556	0.294473512485908	Gprin1
ENSMUSG00000036249	125.329272329311	2.00459552538369	0.963680186917863	2.08014604076793	0.0375121397306146	0.295033098981731	Rbm43
ENSMUSG00000025511	40.8445153319503	-3.0803213098967	1.48127753122206	-2.07950316194658	0.0375711274789293	0.295308101085983	Tspan4
ENSMUSG00000012429	82.9505853432324	-2.91728502317198	1.40392593839892	-2.07794794823646	0.0377141535980374	0.295402844860378	Mplkip
ENSMUSG00000019775	1021.59617561895	1.75166479633641	0.84278684598576	2.07841971511502	0.0376707184219726	0.295402844860378	Rgs17
ENSMUSG00000024833	13.2924518569242	-3.48570733145737	1.67742294425258	-2.07801338559282	0.0377081262922141	0.295402844860378	Pola2
ENSMUSG00000028973	20.4613915914314	-3.25909859632841	1.56835978349512	-2.07802994607874	0.0377066010684695	0.295402844860378	Abcb8
ENSMUSG00000035960	75.6887961191626	-2.88662181471372	1.3892653099635	-2.07780457340403	0.0377273624364104	0.295402844860378	Apex1
ENSMUSG00000037815	114.271086350789	-2.16848072614926	1.04345709147146	-2.07816952309108	0.0376937480857151	0.295402844860378	Ctnna1
ENSMUSG00000037348	80.0992059628921	-2.85616691586047	1.37562604640074	-2.07626696465474	0.0378692668815219	0.296136703418924	Paqr7
ENSMUSG00000067028	83.8039765010056	2.20921980831042	1.06398605975167	2.07636161025084	0.0378605190356257	0.296136703418924	Cntnap5b
ENSMUSG00000018401	344.670696751386	-2.46451616450629	1.18752530630784	-2.07533780662643	0.0379552378638421	0.296431854549054	Mtmr4
ENSMUSG00000031453	58.9168864029407	-2.60431084236397	1.25479343748624	-2.07548968982597	0.0379411734278824	0.296431854549054	Rasa3
ENSMUSG00000028062	117.340467903789	-2.64499900445634	1.27574964481972	-2.07329001830145	0.0381452970908336	0.297579143000481	Lamtor2
ENSMUSG00000044986	18.0540186807155	-3.32198130211697	1.602318917133	-2.0732335283546	0.0381505514820433	0.297579143000481	Tst
ENSMUSG00000028556	355.762281053793	-1.85796942658911	0.896865781078381	-2.07162483594269	0.0383004419189541	0.298558866524859	Dock7
ENSMUSG00000021807	363.818862906032	1.81311350698176	0.875664252571027	2.07055786696591	0.0384001330070779	0.298767617124056	2700060E02Rik
ENSMUSG00000026153	234.288914434966	-1.97068862724946	0.951701295058379	-2.07070079391724	0.0383867660013962	0.298767617124056	Fam135a
ENSMUSG00000090523	20.6840848343817	3.20404161407959	1.54728810504137	2.07074662025785	0.0383824810065029	0.298767617124056	Gypc
ENSMUSG00000044252	1183.74011240141	-2.06483116204743	0.997552386013818	-2.06989747204998	0.0384619467315599	0.299059273352982	Osbpl1a
ENSMUSG00000040848	28.0223386648294	-3.14062833354242	1.51815328010696	-2.06871623221151	0.0385727230800727	0.299731027069111	Sft2d2
ENSMUSG00000063931	73.4737691493425	-2.53156818906271	1.22392594880084	-2.06839980110157	0.0386024439081675	0.299772484499749	Pepd
ENSMUSG00000033478	156.164751395677	-2.46493509579232	1.19231024283611	-2.06736049665149	0.0387001976629409	0.300341874918266	Fam160b1
ENSMUSG00000022762	424.610874399023	1.86384543246131	0.901786581374856	2.0668365120489	0.0387495617348833	0.30053524442077	Ncam2
ENSMUSG00000028907	87.7201465820568	-2.33111192100942	1.12824423424476	-2.06614122213516	0.0388151468977779	0.300664524772769	Utp11l
ENSMUSG00000053293	156.590531608144	-2.49725263640183	1.2085572075552	-2.06630900117135	0.0387993120447553	0.300664524772769	Pom121
ENSMUSG00000026158	455.767837486381	1.78505803172389	0.865144707066357	2.06330573041	0.0390835899707926	0.302553256618988	Ogfrl1
ENSMUSG00000019710	268.754156875169	1.89238229046049	0.917826758918401	2.06180771270009	0.0392260464897727	0.303253049353935	Mrpl24
ENSMUSG00000021024	440.41015123511	-2.0178560221687	0.978853726885484	-2.06144796382307	0.0392603229976286	0.303253049353935	Psma6
ENSMUSG00000025978	20.3768326229491	-3.24862399476219	1.57597943365238	-2.06133654119674	0.0392709443893602	0.303253049353935	Rftn2
ENSMUSG00000044022	32.6164245125382	-3.04245169556992	1.47652917561173	-2.06054289059978	0.0393466699519666	0.303253049353935	Pcdhb21
ENSMUSG00000044795	40.9245233860355	-2.75442858359288	1.33665144717677	-2.06069322665284	0.0393323162426098	0.303253049353935	Cyb5d1
ENSMUSG00000053289	173.377539159838	-2.54203613679445	1.23358566819091	-2.06068877285387	0.0393327414162536	0.303253049353935	Ddx10
ENSMUSG00000092746	39.8434153276136	2.57547031983343	1.24978915942061	2.06072384323401	0.0393293935931768	0.303253049353935	Rn7s6
ENSMUSG00000041426	41.4808005086354	-2.85439746755597	1.38546441839946	-2.06024595770816	0.0393750334269949	0.303281507467449	Hibch
ENSMUSG00000003970	1426.52686451921	1.75432241471257	0.851822883026409	2.05949200199894	0.0394471304131331	0.303456554548589	Rpl8
ENSMUSG00000007989	806.140979670006	-1.90684485851656	0.925822267520242	-2.059623024216	0.0394345933791905	0.303456554548589	Fzd3
ENSMUSG00000026199	26.2405878317906	-3.1404611157577	1.52535765950379	-2.05883590395403	0.0395099609272674	0.303695211369971	Ankzf1
ENSMUSG00000059325	50.8648513352025	2.45308714050067	1.19159860042733	2.05865225053214	0.0395275635070327	0.303695211369971	Hopx
ENSMUSG00000036430	12.8717477327934	-3.51413274090063	1.70732529317016	-2.05826783856495	0.0395644296869926	0.303788590969519	Tbcc
ENSMUSG00000027896	29.7166402929397	-3.16148196349629	1.53630571348346	-2.0578469088212	0.0396048314949281	0.303908984748534	Slc16a4
ENSMUSG00000021373	88.7947494364168	-2.81583044411671	1.36912758474622	-2.05666036933925	0.0397189068136203	0.304214655115162	Cap2
ENSMUSG00000049502	17.3998607923378	-3.31965242005735	1.61407203914265	-2.05669408771907	0.0397156612431963	0.304214655115162	Dtx3l
ENSMUSG00000058392	48.6054163852302	-2.74327741738917	1.33380133761363	-2.05673614205343	0.0397116136089523	0.304214655115162	Rrp1b
ENSMUSG00000020962	376.242808670494	-2.0385844497703	0.992120653902967	-2.05477473102751	0.0399007679614156	0.30484781886245	Gtf2a1
ENSMUSG00000036225	70.6449893599383	-2.4455369617753	1.19016770932033	-2.05478349196003	0.0398999213788969	0.30484781886245	Kctd1
ENSMUSG00000037012	1348.76553585482	-1.81857385756596	0.884756262185416	-2.05545180666361	0.0398353859984912	0.30484781886245	Hk1
ENSMUSG00000042489	12.3222035534316	-3.34059769349545	1.62546483299155	-2.05516454474584	0.0398631144000502	0.30484781886245	Clspn
ENSMUSG00000047307	22.218551700407	-2.95973638299109	1.44060853572613	-2.05450426648989	0.0399269108684589	0.304858084040972	Pcdhb13
ENSMUSG00000068523	62.6058620933603	2.81642301999081	1.3711648033319	2.05403684017192	0.0399721262193754	0.305013871889995	Gng5
ENSMUSG00000028416	1511.48439492819	1.72500779684593	0.84014761364286	2.05321989711586	0.0400512555327323	0.305138942777487	Bag1
ENSMUSG00000039067	679.301719790892	-1.91245162655315	0.931356724786016	-2.05340400263126	0.0400334114363854	0.305138942777487	Psmd7
ENSMUSG00000068205	801.811006177361	-1.75307345635175	0.85386701387893	-2.05309893444405	0.0400629832947909	0.305138942777487	Macrod2
ENSMUSG00000030970	50.1715087316595	-2.91830550070135	1.42169414346955	-2.05269573213506	0.0401020962357093	0.305247720758869	Ctbp2
ENSMUSG00000020823	431.057346725367	-2.20996156269856	1.07690606638354	-2.05213957993573	0.0401560993419526	0.305280723073978	Sec14l1
ENSMUSG00000043889	68.7088855313678	-2.7319180068738	1.33120773768111	-2.05221013185564	0.0401492452439653	0.305280723073978	Gm8399
ENSMUSG00000016526	31.8233559674326	-3.04566237219487	1.48528259250636	-2.05056087478641	0.0403097298417102	0.305690193290823	Dyrk3
ENSMUSG00000026344	218.022366910488	1.86038499783086	0.907285692331058	2.05049524483411	0.0403161273473304	0.305690193290823	Lypd1
ENSMUSG00000031129	114.430296260816	2.06788819330589	1.00819611066865	2.05107733646624	0.0402594159973616	0.305690193290823	Slc9a9
ENSMUSG00000045994	521.49551542961	1.76604707241868	0.861081267913408	2.05096445391061	0.0402704084975627	0.305690193290823	B3gat1
ENSMUSG00000064368	1837.97804470358	1.71254618585552	0.83526251839801	2.05030891262797	0.0403342954134642	0.305690193290823	mt-Nd6
ENSMUSG00000015016	16.7950026671852	-3.31751989057857	1.61876399520682	-2.04941541843146	0.0404215108329608	0.305785620104361	Acsf3
ENSMUSG00000040365	151.381712815979	-2.46069620670022	1.20041437477986	-2.04987232608863	0.0403768913776769	0.305785620104361	Trim41
ENSMUSG00000079669	46.0260558200338	3.35939567374276	1.63899486502973	2.04966821154856	0.0403968190808449	0.305785620104361	Gm17396
ENSMUSG00000011751	189.784281759659	-2.25712961127614	1.10211155744214	-2.04800466525788	0.040559542275146	0.306264406135362	Sptbn4
ENSMUSG00000022503	28.6057493431804	-2.91027045583397	1.42093632070377	-2.04813573516972	0.0405467012679633	0.306264406135362	Nubp1
ENSMUSG00000038828	38.7683086865053	-2.73004015139412	1.33270214255747	-2.04849985920721	0.0405110458775998	0.306264406135362	Tmem214
ENSMUSG00000044573	61.0125757801102	-2.54303476546754	1.24234082248813	-2.04697029948224	0.0406610007941455	0.306842039755942	Acp1
ENSMUSG00000054263	118.980462267065	-2.47012518012018	1.20779575931508	-2.04515139341187	0.0408399348136988	0.30800326298454	Lifr
ENSMUSG00000046844	401.550318409504	1.88227023754127	0.920526806648778	2.04477503962515	0.0408770416422554	0.308094097429948	Vat1l
ENSMUSG00000025602	24.7558962157132	-3.1346239518408	1.53385657943955	-2.04362258757344	0.0409908460893165	0.308762543490176	Zfp202
ENSMUSG00000038250	69.1776023187699	-2.49383901394509	1.22047138869618	-2.04334082473596	0.0410187109279894	0.308783229294411	Usp38
ENSMUSG00000037563	367.283379420641	1.8174623321242	0.889770493068151	2.04261924426954	0.041090144567792	0.308985974452631	Rps16
ENSMUSG00000045991	33.0785404408785	2.82596807082628	1.38354156978209	2.04256101337915	0.0410959137907794	0.308985974452631	Onecut2
ENSMUSG00000048677	21.903725136928	3.47324217746934	1.70082575990675	2.04209170588983	0.0411424354678714	0.309146674331628	Tpcn2
ENSMUSG00000001054	23.3256311788952	-2.87769698830467	1.40957065558481	-2.04154149840098	0.0411970334338262	0.30927235621155	Rmnd5b
ENSMUSG00000032199	1630.93134503102	1.70343282188084	0.834436822184986	2.04141617027443	0.0412094785222907	0.30927235621155	Polr2m
ENSMUSG00000034402	199.610765337196	-2.00976930860615	0.984984584512439	-2.04040686545462	0.0413098186754511	0.309836242207029	Kcnh5
ENSMUSG00000054910	16.1620060038999	3.49029914813548	1.71093513458855	2.03999501651174	0.0413508220909684	0.309954668270899	4931415C17Rik
ENSMUSG00000001911	3653.47642317351	-1.70533148234998	0.83660424704961	-2.03839687446489	0.0415102586261003	0.310186990322459	Nfix
ENSMUSG00000002102	298.653044150342	-2.41308157581283	1.18453295379418	-2.03715866923203	0.0416341441496834	0.310186990322459	Psmc3
ENSMUSG00000005357	48.8545186902489	-2.71663005221759	1.3331420001588	-2.037764958192	0.0415734443693902	0.310186990322459	Slc1a6
ENSMUSG00000005682	37.3716948538544	-2.98098605115376	1.46311238643923	-2.03742793703537	0.0416071766320487	0.310186990322459	Pan2
ENSMUSG00000017314	138.933338527833	2.01981912561596	0.991484094481752	2.03716745115484	0.0416332643954023	0.310186990322459	Mpp2
ENSMUSG00000020189	782.574862506383	-1.80987316798374	0.888225028881898	-2.03762910201036	0.0415870393533033	0.310186990322459	Osbpl8
ENSMUSG00000021973	227.51791944889	-2.5071300032891	1.23010812972297	-2.03813790244092	0.0415361435762121	0.310186990322459	Micu2
ENSMUSG00000022489	89.5092004283911	-2.41955063089866	1.18742227193126	-2.03764969555728	0.0415849783369057	0.310186990322459	Pde1b
ENSMUSG00000038002	143.786925575546	-2.26250078085114	1.11003346718218	-2.03822753794487	0.0415271827203847	0.310186990322459	Cramp1l
ENSMUSG00000066652	71.1026209511618	2.58479136476148	1.26780910537083	2.03878592905786	0.0414713972485964	0.310186990322459	Lefty2
ENSMUSG00000030718	299.81113481583	-2.39909993118837	1.17786831153121	-2.0368150732144	0.0416685772219622	0.310255493512769	Ppme1
ENSMUSG00000027722	68.4749238833546	-2.50352344707276	1.22931272549679	-2.03652284333185	0.0416978816665602	0.310285750197957	Spata5
ENSMUSG00000019494	482.86076360435	-1.88053309844996	0.923688207230023	-2.03589596979845	0.0417608026145308	0.310305471612888	Cops6
ENSMUSG00000029594	42.125792859229	-2.94276657492222	1.44533178676363	-2.03604916315556	0.0417454187777248	0.310305471612888	Rbm19
ENSMUSG00000078862	32.2759641661334	-2.82658357938884	1.38847822646998	-2.03574209915776	0.0417762592954795	0.310305471612888	Gm14326
ENSMUSG00000033510	26.3895045354158	-3.07047600552708	1.50860265200464	-2.03531128720145	0.04181956116937	0.310439532279629	Otud7a
ENSMUSG00000050908	71.9300140920938	-2.53224716160592	1.24455055773788	-2.03466797380138	0.0418842927578141	0.310732414527344	Tvp23a
ENSMUSG00000048387	15.4334154139845	3.59810406500594	1.7688091136232	2.0341957972139	0.0419318581370572	0.310897667116311	Osr1
ENSMUSG00000038637	16.1838074365999	-3.31341947244955	1.62931613387213	-2.03362588976215	0.0419893294554305	0.311136122360221	Lrrc56
ENSMUSG00000020359	32.6657785362807	-2.96458678814313	1.45849501453055	-2.0326341596014	0.0420894976763703	0.311160083457854	Phykpl
ENSMUSG00000025738	570.172406190888	1.84882278249693	0.909418675060611	2.03297208777213	0.0420553430601164	0.311160083457854	Fbxl16
ENSMUSG00000029420	88.697416773802	-2.54625976953263	1.25348704451365	-2.03134111411624	0.0422204034191316	0.311160083457854	Rimbp2
ENSMUSG00000038070	384.348060828015	1.76689120751846	0.869380223064796	2.03235725939302	0.0421175016505615	0.311160083457854	Cntln
ENSMUSG00000038954	76.8205837488267	-2.88606843616751	1.41971571841868	-2.03284953369544	0.0420677269675485	0.311160083457854	Supt3
ENSMUSG00000040420	104.502617825319	2.05247151075812	1.01018831977277	2.0317711763088	0.0421768264701289	0.311160083457854	Cdh18
ENSMUSG00000040681	1690.57063376255	1.73718425543158	0.855192956787936	2.03133601796296	0.0422209200257738	0.311160083457854	Hmgn1
ENSMUSG00000056305	68.2438492003118	-2.43417307480774	1.19800369782013	-2.03185773068725	0.0421680607687934	0.311160083457854	Usp39
ENSMUSG00000058736	22.3862063392201	-3.15642064171009	1.55409442668865	-2.03103530101163	0.0422514137386993	0.311160083457854	NA
ENSMUSG00000064037	50.4479112964808	-2.58685003548193	1.2730178615347	-2.0320610681482	0.042147474050592	0.311160083457854	Gpn1
ENSMUSG00000096934	14.1800723777255	-3.41229876170823	1.6802381784942	-2.03084229687381	0.042270994824259	0.311160083457854	Gm26658
ENSMUSG00000097924	64.0378377645442	2.47035745976238	1.216626137933	2.03049842736357	0.0423059008634745	0.311230663862772	A730020E08Rik
ENSMUSG00000020534	15.4075503056592	-3.42255381378289	1.6870492859303	-2.0287218887595	0.0424866251346936	0.311255553807311	Shmt1
ENSMUSG00000022978	74.0779666055485	2.24752785139477	1.10798853727834	2.02847572495252	0.0425117183948901	0.311255553807311	Mis18a
ENSMUSG00000026029	10.7620082867758	-3.85873917059731	1.90228624918425	-2.02847451178919	0.0425118420924489	0.311255553807311	Casp8
ENSMUSG00000037573	243.129763843213	1.88202147253667	0.927791906129471	2.02849524780618	0.042509727831468	0.311255553807311	Tob1
